plan_id,plan_name,monthly_fee,data_limit_gb
108754,Plan_8754,40,5
108755,Plan_8755,20,50
108756,Plan_8756,40,10
108757,Plan_8757,50,50
108758,Plan_8758,10,20
108759,Plan_8759,40,20
108760,Plan_8760,50,50
108761,Plan_8761,50,20
108762,Plan_8762,40,100
108763,Plan_8763,30,20
108764,Plan_8764,40,20
108765,Plan_8765,50,20
108766,Plan_8766,50,100
108767,Plan_8767,30,20
108768,Plan_8768,10,20
108769,Plan_8769,30,10
108770,Plan_8770,40,10
108771,Plan_8771,50,5
108772,Plan_8772,40,5
108773,Plan_8773,30,100
108774,Plan_8774,30,20
108775,Plan_8775,10,100
108776,Plan_8776,20,100
108777,Plan_8777,30,10
108778,Plan_8778,30,10
108779,Plan_8779,30,10
108780,Plan_8780,10,50
108781,Plan_8781,50,100
108782,Plan_8782,20,5
108783,Plan_8783,40,20
108784,Plan_8784,10,5
108785,Plan_8785,50,10
108786,Plan_8786,10,20
108787,Plan_8787,30,50
108788,Plan_8788,30,20
108789,Plan_8789,30,10
108790,Plan_8790,10,10
108791,Plan_8791,10,10
108792,Plan_8792,40,50
108793,Plan_8793,50,20
108794,Plan_8794,40,10
108795,Plan_8795,10,100
108796,Plan_8796,50,10
108797,Plan_8797,30,5
108798,Plan_8798,20,20
108799,Plan_8799,20,10
108800,Plan_8800,10,10
108801,Plan_8801,30,20
108802,Plan_8802,10,10
108803,Plan_8803,50,10
108804,Plan_8804,40,10
108805,Plan_8805,30,5
108806,Plan_8806,50,20
108807,Plan_8807,10,10
108808,Plan_8808,10,100
108809,Plan_8809,10,20
108810,Plan_8810,20,20
108811,Plan_8811,40,100
108812,Plan_8812,30,100
108813,Plan_8813,50,5
108814,Plan_8814,10,20
108815,Plan_8815,40,100
108816,Plan_8816,30,5
108817,Plan_8817,20,10
108818,Plan_8818,20,20
108819,Plan_8819,30,50
108820,Plan_8820,10,5
108821,Plan_8821,50,100
108822,Plan_8822,10,5
108823,Plan_8823,20,20
108824,Plan_8824,20,20
108825,Plan_8825,50,20
108826,Plan_8826,40,5
108827,Plan_8827,20,10
108828,Plan_8828,50,100
108829,Plan_8829,40,10
108830,Plan_8830,40,50
108831,Plan_8831,50,50
108832,Plan_8832,10,10
108833,Plan_8833,40,10
108834,Plan_8834,30,10
108835,Plan_8835,10,5
108836,Plan_8836,20,5
108837,Plan_8837,20,100
108838,Plan_8838,10,10
108839,Plan_8839,50,5
108840,Plan_8840,20,5
108841,Plan_8841,10,20
108842,Plan_8842,50,20
108843,Plan_8843,50,5
108844,Plan_8844,20,100
108845,Plan_8845,50,100
108846,Plan_8846,10,100
108847,Plan_8847,50,100
108848,Plan_8848,10,100
108849,Plan_8849,40,50
108850,Plan_8850,30,20
108851,Plan_8851,20,10
108852,Plan_8852,10,100
108853,Plan_8853,10,100
108854,Plan_8854,50,5
108855,Plan_8855,50,10
108856,Plan_8856,10,10
108857,Plan_8857,20,20
108858,Plan_8858,40,100
108859,Plan_8859,20,5
108860,Plan_8860,40,10
108861,Plan_8861,20,50
108862,Plan_8862,40,50
108863,Plan_8863,10,20
108864,Plan_8864,10,50
108865,Plan_8865,10,5
108866,Plan_8866,20,100
108867,Plan_8867,50,5
108868,Plan_8868,50,5
108869,Plan_8869,50,50
108870,Plan_8870,30,5
108871,Plan_8871,30,5
108872,Plan_8872,10,10
108873,Plan_8873,20,10
108874,Plan_8874,10,10
108875,Plan_8875,30,20
108876,Plan_8876,50,20
108877,Plan_8877,40,5
108878,Plan_8878,40,5
108879,Plan_8879,30,100
108880,Plan_8880,40,50
108881,Plan_8881,30,5
108882,Plan_8882,40,50
108883,Plan_8883,30,10
108884,Plan_8884,30,50
108885,Plan_8885,20,10
108886,Plan_8886,10,50
108887,Plan_8887,20,5
108888,Plan_8888,40,5
108889,Plan_8889,20,50
108890,Plan_8890,50,5
108891,Plan_8891,10,5
108892,Plan_8892,30,50
108893,Plan_8893,10,10
108894,Plan_8894,50,100
108895,Plan_8895,40,10
108896,Plan_8896,10,50
108897,Plan_8897,40,50
108898,Plan_8898,10,5
108899,Plan_8899,30,100
108900,Plan_8900,50,20
108901,Plan_8901,40,100
108902,Plan_8902,40,50
108903,Plan_8903,50,10
108904,Plan_8904,20,10
108905,Plan_8905,20,50
108906,Plan_8906,10,5
108907,Plan_8907,40,5
108908,Plan_8908,30,100
108909,Plan_8909,10,5
108910,Plan_8910,50,50
108911,Plan_8911,10,20
108912,Plan_8912,10,100
108913,Plan_8913,40,10
108914,Plan_8914,20,10
108915,Plan_8915,20,20
108916,Plan_8916,20,5
108917,Plan_8917,40,20
108918,Plan_8918,50,50
108919,Plan_8919,30,20
108920,Plan_8920,50,100
108921,Plan_8921,50,10
108922,Plan_8922,50,10
108923,Plan_8923,20,50
108924,Plan_8924,30,100
108925,Plan_8925,10,100
108926,Plan_8926,40,10
108927,Plan_8927,20,100
108928,Plan_8928,30,100
108929,Plan_8929,20,20
108930,Plan_8930,50,20
108931,Plan_8931,30,20
108932,Plan_8932,30,5
108933,Plan_8933,20,100
108934,Plan_8934,10,100
108935,Plan_8935,40,5
108936,Plan_8936,20,20
108937,Plan_8937,50,10
108938,Plan_8938,20,50
108939,Plan_8939,40,100
108940,Plan_8940,50,10
108941,Plan_8941,50,50
108942,Plan_8942,20,50
108943,Plan_8943,50,10
108944,Plan_8944,20,10
108945,Plan_8945,50,5
108946,Plan_8946,10,20
108947,Plan_8947,20,50
108948,Plan_8948,30,50
108949,Plan_8949,30,100
108950,Plan_8950,30,50
108951,Plan_8951,40,20
108952,Plan_8952,50,50
108953,Plan_8953,40,20
108954,Plan_8954,10,50
108955,Plan_8955,20,50
108956,Plan_8956,10,10
108957,Plan_8957,10,50
108958,Plan_8958,20,5
108959,Plan_8959,40,20
108960,Plan_8960,30,10
108961,Plan_8961,50,50
108962,Plan_8962,40,50
108963,Plan_8963,10,5
108964,Plan_8964,30,20
108965,Plan_8965,50,20
108966,Plan_8966,10,100
108967,Plan_8967,10,5
108968,Plan_8968,30,20
108969,Plan_8969,10,20
108970,Plan_8970,40,10
108971,Plan_8971,50,5
108972,Plan_8972,30,10
108973,Plan_8973,40,5
108974,Plan_8974,10,50
108975,Plan_8975,50,50
108976,Plan_8976,10,5
108977,Plan_8977,30,50
108978,Plan_8978,10,10
108979,Plan_8979,40,5
108980,Plan_8980,10,100
108981,Plan_8981,50,10
108982,Plan_8982,40,5
108983,Plan_8983,30,20
108984,Plan_8984,30,20
108985,Plan_8985,40,20
108986,Plan_8986,30,10
108987,Plan_8987,40,100
108988,Plan_8988,20,50
108989,Plan_8989,50,20
108990,Plan_8990,20,50
108991,Plan_8991,40,5
108992,Plan_8992,30,5
108993,Plan_8993,20,20
108994,Plan_8994,30,20
108995,Plan_8995,30,20
108996,Plan_8996,50,20
108997,Plan_8997,40,50
108998,Plan_8998,10,5
108999,Plan_8999,20,5
109000,Plan_9000,10,5
109001,Plan_9001,50,50
109002,Plan_9002,20,10
109003,Plan_9003,40,10
109004,Plan_9004,20,100
109005,Plan_9005,40,100
109006,Plan_9006,40,20
109007,Plan_9007,20,5
109008,Plan_9008,40,10
109009,Plan_9009,40,100
109010,Plan_9010,20,100
109011,Plan_9011,30,5
109012,Plan_9012,50,20
109013,Plan_9013,40,5
109014,Plan_9014,50,10
109015,Plan_9015,30,5
109016,Plan_9016,50,100
109017,Plan_9017,10,50
109018,Plan_9018,30,5
109019,Plan_9019,50,5
109020,Plan_9020,10,10
109021,Plan_9021,40,20
109022,Plan_9022,10,10
109023,Plan_9023,30,100
109024,Plan_9024,30,100
109025,Plan_9025,30,10
109026,Plan_9026,40,50
109027,Plan_9027,10,5
109028,Plan_9028,40,10
109029,Plan_9029,40,100
109030,Plan_9030,30,100
109031,Plan_9031,30,5
109032,Plan_9032,30,10
109033,Plan_9033,50,20
109034,Plan_9034,30,20
109035,Plan_9035,50,50
109036,Plan_9036,40,100
109037,Plan_9037,30,20
109038,Plan_9038,20,5
109039,Plan_9039,40,20
109040,Plan_9040,40,10
109041,Plan_9041,40,20
109042,Plan_9042,20,100
109043,Plan_9043,10,5
109044,Plan_9044,10,50
109045,Plan_9045,10,50
109046,Plan_9046,20,20
109047,Plan_9047,30,50
109048,Plan_9048,50,20
109049,Plan_9049,30,100
109050,Plan_9050,20,10
109051,Plan_9051,30,5
109052,Plan_9052,40,10
109053,Plan_9053,50,10
109054,Plan_9054,20,50
109055,Plan_9055,30,100
109056,Plan_9056,50,50
109057,Plan_9057,10,5
109058,Plan_9058,10,5
109059,Plan_9059,40,5
109060,Plan_9060,40,100
109061,Plan_9061,10,10
109062,Plan_9062,50,20
109063,Plan_9063,30,50
109064,Plan_9064,40,5
109065,Plan_9065,20,5
109066,Plan_9066,30,100
109067,Plan_9067,30,100
109068,Plan_9068,30,5
109069,Plan_9069,30,10
109070,Plan_9070,20,20
109071,Plan_9071,30,10
109072,Plan_9072,50,10
109073,Plan_9073,20,50
109074,Plan_9074,20,100
109075,Plan_9075,40,20
109076,Plan_9076,40,50
109077,Plan_9077,50,100
109078,Plan_9078,10,10
109079,Plan_9079,10,10
109080,Plan_9080,40,20
109081,Plan_9081,40,20
109082,Plan_9082,40,50
109083,Plan_9083,10,5
109084,Plan_9084,30,100
109085,Plan_9085,50,10
109086,Plan_9086,10,100
109087,Plan_9087,40,5
109088,Plan_9088,50,100
109089,Plan_9089,30,5
109090,Plan_9090,10,50
109091,Plan_9091,50,5
109092,Plan_9092,10,50
109093,Plan_9093,10,5
109094,Plan_9094,30,50
109095,Plan_9095,30,20
109096,Plan_9096,40,5
109097,Plan_9097,10,100
109098,Plan_9098,50,10
109099,Plan_9099,10,100
109100,Plan_9100,40,20
109101,Plan_9101,30,10
109102,Plan_9102,30,50
109103,Plan_9103,20,100
109104,Plan_9104,50,20
109105,Plan_9105,20,10
109106,Plan_9106,40,50
109107,Plan_9107,30,100
109108,Plan_9108,40,50
109109,Plan_9109,10,5
109110,Plan_9110,40,100
109111,Plan_9111,50,5
109112,Plan_9112,20,20
109113,Plan_9113,20,10
109114,Plan_9114,30,5
109115,Plan_9115,20,5
109116,Plan_9116,50,5
109117,Plan_9117,50,10
109118,Plan_9118,20,50
109119,Plan_9119,40,100
109120,Plan_9120,50,5
109121,Plan_9121,50,50
109122,Plan_9122,40,50
109123,Plan_9123,10,10
109124,Plan_9124,50,50
109125,Plan_9125,30,10
109126,Plan_9126,50,10
109127,Plan_9127,50,20
109128,Plan_9128,40,5
109129,Plan_9129,40,20
109130,Plan_9130,40,100
109131,Plan_9131,20,5
109132,Plan_9132,10,5
109133,Plan_9133,20,50
109134,Plan_9134,10,100
109135,Plan_9135,10,50
109136,Plan_9136,10,10
109137,Plan_9137,40,100
109138,Plan_9138,10,100
109139,Plan_9139,50,50
109140,Plan_9140,40,100
109141,Plan_9141,20,10
109142,Plan_9142,10,50
109143,Plan_9143,10,100
109144,Plan_9144,50,10
109145,Plan_9145,30,100
109146,Plan_9146,30,100
109147,Plan_9147,20,50
109148,Plan_9148,40,20
109149,Plan_9149,50,50
109150,Plan_9150,40,10
109151,Plan_9151,50,50
109152,Plan_9152,30,5
109153,Plan_9153,40,20
109154,Plan_9154,30,20
109155,Plan_9155,40,20
109156,Plan_9156,40,10
109157,Plan_9157,40,50
109158,Plan_9158,40,20
109159,Plan_9159,30,5
109160,Plan_9160,50,100
109161,Plan_9161,20,100
109162,Plan_9162,10,50
109163,Plan_9163,50,20
109164,Plan_9164,40,50
109165,Plan_9165,50,20
109166,Plan_9166,10,5
109167,Plan_9167,20,20
109168,Plan_9168,30,10
109169,Plan_9169,20,5
109170,Plan_9170,20,50
109171,Plan_9171,20,50
109172,Plan_9172,50,10
109173,Plan_9173,10,10
109174,Plan_9174,20,50
109175,Plan_9175,30,20
109176,Plan_9176,20,20
109177,Plan_9177,40,10
109178,Plan_9178,20,5
109179,Plan_9179,50,5
109180,Plan_9180,40,20
109181,Plan_9181,10,50
109182,Plan_9182,20,20
109183,Plan_9183,10,50
109184,Plan_9184,50,20
109185,Plan_9185,20,10
109186,Plan_9186,30,50
109187,Plan_9187,40,50
109188,Plan_9188,30,5
109189,Plan_9189,20,20
109190,Plan_9190,50,10
109191,Plan_9191,40,100
109192,Plan_9192,50,5
109193,Plan_9193,10,20
109194,Plan_9194,20,50
109195,Plan_9195,40,100
109196,Plan_9196,20,10
109197,Plan_9197,20,50
109198,Plan_9198,40,10
109199,Plan_9199,20,20
109200,Plan_9200,20,10
109201,Plan_9201,50,20
109202,Plan_9202,40,10
109203,Plan_9203,50,10
109204,Plan_9204,40,10
109205,Plan_9205,20,50
109206,Plan_9206,20,10
109207,Plan_9207,30,100
109208,Plan_9208,20,5
109209,Plan_9209,10,10
109210,Plan_9210,20,50
109211,Plan_9211,10,5
109212,Plan_9212,50,100
109213,Plan_9213,30,10
109214,Plan_9214,20,20
109215,Plan_9215,10,10
109216,Plan_9216,40,5
109217,Plan_9217,30,10
109218,Plan_9218,20,10
109219,Plan_9219,20,5
109220,Plan_9220,50,100
109221,Plan_9221,20,100
109222,Plan_9222,30,20
109223,Plan_9223,40,5
109224,Plan_9224,20,20
109225,Plan_9225,40,100
109226,Plan_9226,10,20
109227,Plan_9227,40,10
109228,Plan_9228,40,5
109229,Plan_9229,50,100
109230,Plan_9230,30,5
109231,Plan_9231,40,50
109232,Plan_9232,50,50
109233,Plan_9233,50,5
109234,Plan_9234,40,20
109235,Plan_9235,30,20
109236,Plan_9236,30,20
109237,Plan_9237,20,5
109238,Plan_9238,30,50
109239,Plan_9239,50,10
109240,Plan_9240,40,100
109241,Plan_9241,20,50
109242,Plan_9242,30,5
109243,Plan_9243,30,10
109244,Plan_9244,20,50
109245,Plan_9245,20,100
109246,Plan_9246,40,100
109247,Plan_9247,50,20
109248,Plan_9248,50,10
109249,Plan_9249,30,10
109250,Plan_9250,50,100
109251,Plan_9251,20,100
109252,Plan_9252,10,10
109253,Plan_9253,50,50
109254,Plan_9254,50,100
109255,Plan_9255,40,100
109256,Plan_9256,20,10
109257,Plan_9257,10,20
109258,Plan_9258,10,10
109259,Plan_9259,20,5
109260,Plan_9260,50,100
109261,Plan_9261,30,100
109262,Plan_9262,40,20
109263,Plan_9263,30,5
109264,Plan_9264,10,10
109265,Plan_9265,30,5
109266,Plan_9266,40,50
109267,Plan_9267,40,100
109268,Plan_9268,40,5
109269,Plan_9269,40,50
109270,Plan_9270,20,20
109271,Plan_9271,40,50
109272,Plan_9272,40,5
109273,Plan_9273,30,100
109274,Plan_9274,50,100
109275,Plan_9275,40,10
109276,Plan_9276,20,100
109277,Plan_9277,50,20
109278,Plan_9278,50,5
109279,Plan_9279,10,10
109280,Plan_9280,50,20
109281,Plan_9281,20,20
109282,Plan_9282,20,50
109283,Plan_9283,40,10
109284,Plan_9284,20,5
109285,Plan_9285,30,20
109286,Plan_9286,50,50
109287,Plan_9287,20,50
109288,Plan_9288,30,10
109289,Plan_9289,50,50
109290,Plan_9290,20,100
109291,Plan_9291,50,20
109292,Plan_9292,50,20
109293,Plan_9293,50,20
109294,Plan_9294,10,10
109295,Plan_9295,50,100
109296,Plan_9296,30,20
109297,Plan_9297,30,50
109298,Plan_9298,30,50
109299,Plan_9299,30,10
109300,Plan_9300,10,50
109301,Plan_9301,10,100
109302,Plan_9302,40,10
109303,Plan_9303,10,5
109304,Plan_9304,20,5
109305,Plan_9305,10,10
109306,Plan_9306,40,10
109307,Plan_9307,40,50
109308,Plan_9308,20,10
109309,Plan_9309,30,50
109310,Plan_9310,40,10
109311,Plan_9311,20,10
109312,Plan_9312,20,20
109313,Plan_9313,50,50
109314,Plan_9314,30,100
109315,Plan_9315,20,100
109316,Plan_9316,10,50
109317,Plan_9317,40,5
109318,Plan_9318,10,100
109319,Plan_9319,10,5
109320,Plan_9320,50,5
109321,Plan_9321,30,100
109322,Plan_9322,50,50
109323,Plan_9323,40,5
109324,Plan_9324,40,10
109325,Plan_9325,20,50
109326,Plan_9326,30,20
109327,Plan_9327,40,100
109328,Plan_9328,50,10
109329,Plan_9329,40,100
109330,Plan_9330,30,100
109331,Plan_9331,30,20
109332,Plan_9332,10,50
109333,Plan_9333,40,5
109334,Plan_9334,50,5
109335,Plan_9335,50,10
109336,Plan_9336,40,5
109337,Plan_9337,40,20
109338,Plan_9338,30,100
109339,Plan_9339,10,5
109340,Plan_9340,30,20
109341,Plan_9341,40,10
109342,Plan_9342,30,50
109343,Plan_9343,40,100
109344,Plan_9344,30,20
109345,Plan_9345,40,10
109346,Plan_9346,20,100
109347,Plan_9347,40,100
109348,Plan_9348,10,20
109349,Plan_9349,20,100
109350,Plan_9350,50,5
109351,Plan_9351,30,50
109352,Plan_9352,40,20
109353,Plan_9353,10,100
109354,Plan_9354,20,50
109355,Plan_9355,50,20
109356,Plan_9356,40,50
109357,Plan_9357,10,100
109358,Plan_9358,50,100
109359,Plan_9359,50,10
109360,Plan_9360,40,20
109361,Plan_9361,20,20
109362,Plan_9362,30,5
109363,Plan_9363,50,50
109364,Plan_9364,50,20
109365,Plan_9365,50,10
109366,Plan_9366,50,5
109367,Plan_9367,40,10
109368,Plan_9368,30,5
109369,Plan_9369,20,10
109370,Plan_9370,10,100
109371,Plan_9371,50,100
109372,Plan_9372,40,20
109373,Plan_9373,40,100
109374,Plan_9374,20,20
109375,Plan_9375,20,20
109376,Plan_9376,20,20
109377,Plan_9377,30,100
109378,Plan_9378,40,100
109379,Plan_9379,30,10
109380,Plan_9380,10,10
109381,Plan_9381,10,20
109382,Plan_9382,40,5
109383,Plan_9383,20,100
109384,Plan_9384,40,5
109385,Plan_9385,10,100
109386,Plan_9386,50,5
109387,Plan_9387,20,20
109388,Plan_9388,30,50
109389,Plan_9389,50,20
109390,Plan_9390,40,50
109391,Plan_9391,10,20
109392,Plan_9392,50,5
109393,Plan_9393,20,50
109394,Plan_9394,40,20
109395,Plan_9395,40,20
109396,Plan_9396,40,50
109397,Plan_9397,50,5
109398,Plan_9398,10,50
109399,Plan_9399,10,10
109400,Plan_9400,20,5
109401,Plan_9401,30,5
109402,Plan_9402,20,100
109403,Plan_9403,40,20
109404,Plan_9404,30,100
109405,Plan_9405,40,100
109406,Plan_9406,10,100
109407,Plan_9407,10,5
109408,Plan_9408,30,5
109409,Plan_9409,30,100
109410,Plan_9410,50,10
109411,Plan_9411,20,10
109412,Plan_9412,30,10
109413,Plan_9413,50,50
109414,Plan_9414,40,5
109415,Plan_9415,10,10
109416,Plan_9416,50,20
109417,Plan_9417,30,5
109418,Plan_9418,10,10
109419,Plan_9419,50,20
109420,Plan_9420,40,10
109421,Plan_9421,50,5
109422,Plan_9422,10,5
109423,Plan_9423,10,10
109424,Plan_9424,30,20
109425,Plan_9425,40,5
109426,Plan_9426,50,5
109427,Plan_9427,30,100
109428,Plan_9428,10,50
109429,Plan_9429,10,100
109430,Plan_9430,30,100
109431,Plan_9431,50,100
109432,Plan_9432,10,10
109433,Plan_9433,40,20
109434,Plan_9434,10,20
109435,Plan_9435,30,5
109436,Plan_9436,50,5
109437,Plan_9437,50,10
109438,Plan_9438,50,50
109439,Plan_9439,50,50
109440,Plan_9440,10,100
109441,Plan_9441,40,50
109442,Plan_9442,10,50
109443,Plan_9443,10,100
109444,Plan_9444,10,20
109445,Plan_9445,50,10
109446,Plan_9446,50,10
109447,Plan_9447,20,100
109448,Plan_9448,30,5
109449,Plan_9449,40,5
109450,Plan_9450,50,50
109451,Plan_9451,10,10
109452,Plan_9452,50,10
109453,Plan_9453,20,10
109454,Plan_9454,10,10
109455,Plan_9455,30,100
109456,Plan_9456,30,10
109457,Plan_9457,20,5
109458,Plan_9458,50,20
109459,Plan_9459,10,5
109460,Plan_9460,20,50
109461,Plan_9461,10,50
109462,Plan_9462,40,20
109463,Plan_9463,50,100
109464,Plan_9464,30,50
109465,Plan_9465,20,50
109466,Plan_9466,30,100
109467,Plan_9467,10,50
109468,Plan_9468,40,5
109469,Plan_9469,10,10
109470,Plan_9470,40,10
109471,Plan_9471,10,10
109472,Plan_9472,10,50
109473,Plan_9473,50,20
109474,Plan_9474,10,50
109475,Plan_9475,30,50
109476,Plan_9476,10,10
109477,Plan_9477,10,5
109478,Plan_9478,50,50
109479,Plan_9479,10,5
109480,Plan_9480,50,5
109481,Plan_9481,10,10
109482,Plan_9482,20,100
109483,Plan_9483,50,10
109484,Plan_9484,20,5
109485,Plan_9485,20,20
109486,Plan_9486,30,100
109487,Plan_9487,50,50
109488,Plan_9488,50,10
109489,Plan_9489,10,50
109490,Plan_9490,20,10
109491,Plan_9491,10,20
109492,Plan_9492,30,100
109493,Plan_9493,40,100
109494,Plan_9494,50,100
109495,Plan_9495,10,5
109496,Plan_9496,50,50
109497,Plan_9497,10,100
109498,Plan_9498,40,100
109499,Plan_9499,10,20
109500,Plan_9500,30,5
109501,Plan_9501,30,10
109502,Plan_9502,10,5
109503,Plan_9503,20,5
109504,Plan_9504,20,50
109505,Plan_9505,10,100
109506,Plan_9506,10,50
109507,Plan_9507,30,5
109508,Plan_9508,50,5
109509,Plan_9509,30,20
109510,Plan_9510,40,5
109511,Plan_9511,50,5
109512,Plan_9512,50,50
109513,Plan_9513,10,20
109514,Plan_9514,10,100
109515,Plan_9515,20,20
109516,Plan_9516,40,100
109517,Plan_9517,30,20
109518,Plan_9518,30,100
109519,Plan_9519,30,5
109520,Plan_9520,40,5
109521,Plan_9521,50,20
109522,Plan_9522,50,5
109523,Plan_9523,40,10
109524,Plan_9524,40,20
109525,Plan_9525,30,50
109526,Plan_9526,40,100
109527,Plan_9527,50,10
109528,Plan_9528,50,100
109529,Plan_9529,30,100
109530,Plan_9530,10,50
109531,Plan_9531,30,10
109532,Plan_9532,50,20
109533,Plan_9533,10,20
109534,Plan_9534,20,100
109535,Plan_9535,10,20
109536,Plan_9536,50,20
109537,Plan_9537,40,50
109538,Plan_9538,40,10
109539,Plan_9539,30,10
109540,Plan_9540,50,20
109541,Plan_9541,40,50
109542,Plan_9542,40,100
109543,Plan_9543,10,100
109544,Plan_9544,30,10
109545,Plan_9545,10,5
109546,Plan_9546,40,20
109547,Plan_9547,40,10
109548,Plan_9548,50,50
109549,Plan_9549,10,50
109550,Plan_9550,30,50
109551,Plan_9551,50,20
109552,Plan_9552,50,5
109553,Plan_9553,20,50
109554,Plan_9554,20,100
109555,Plan_9555,40,50
109556,Plan_9556,10,5
109557,Plan_9557,40,50
109558,Plan_9558,20,100
109559,Plan_9559,40,50
109560,Plan_9560,10,10
109561,Plan_9561,30,100
109562,Plan_9562,50,10
109563,Plan_9563,30,50
109564,Plan_9564,50,100
109565,Plan_9565,40,50
109566,Plan_9566,10,5
109567,Plan_9567,40,20
109568,Plan_9568,40,10
109569,Plan_9569,40,50
109570,Plan_9570,30,5
109571,Plan_9571,20,5
109572,Plan_9572,30,50
109573,Plan_9573,20,10
109574,Plan_9574,10,10
109575,Plan_9575,30,10
109576,Plan_9576,30,10
109577,Plan_9577,20,20
109578,Plan_9578,20,20
109579,Plan_9579,40,5
109580,Plan_9580,10,100
109581,Plan_9581,30,100
109582,Plan_9582,50,20
109583,Plan_9583,50,50
109584,Plan_9584,10,50
109585,Plan_9585,20,5
109586,Plan_9586,30,5
109587,Plan_9587,30,10
109588,Plan_9588,10,20
109589,Plan_9589,20,20
109590,Plan_9590,20,5
109591,Plan_9591,20,5
109592,Plan_9592,50,20
109593,Plan_9593,30,50
109594,Plan_9594,10,20
109595,Plan_9595,50,100
109596,Plan_9596,20,20
109597,Plan_9597,20,10
109598,Plan_9598,20,10
109599,Plan_9599,10,5
109600,Plan_9600,50,5
109601,Plan_9601,20,100
109602,Plan_9602,30,20
109603,Plan_9603,20,5
109604,Plan_9604,30,5
109605,Plan_9605,30,5
109606,Plan_9606,50,50
109607,Plan_9607,50,10
109608,Plan_9608,30,10
109609,Plan_9609,40,50
109610,Plan_9610,50,100
109611,Plan_9611,20,20
109612,Plan_9612,10,10
109613,Plan_9613,10,5
109614,Plan_9614,40,100
109615,Plan_9615,20,10
109616,Plan_9616,10,10
109617,Plan_9617,40,100
109618,Plan_9618,50,100
109619,Plan_9619,10,100
109620,Plan_9620,10,5
109621,Plan_9621,10,100
109622,Plan_9622,40,10
109623,Plan_9623,30,10
109624,Plan_9624,40,20
109625,Plan_9625,40,100
109626,Plan_9626,50,50
109627,Plan_9627,20,20
109628,Plan_9628,30,100
109629,Plan_9629,40,50
109630,Plan_9630,30,20
