subscription_id,customer_id,plan_id,start_date
209558,7005,102695,2024-10-19
209559,11966,102315,2025-06-10
209560,3426,103856,2023-10-03
209561,5399,100728,2023-04-29
209562,5609,104522,2023-05-02
209563,7713,108091,2024-02-19
209564,6047,107567,2024-07-05
209565,6907,107162,2023-03-22
209566,694,100827,2023-02-06
209567,312,105759,2024-09-04
209568,1414,102009,2024-06-26
209569,6246,102666,2024-10-21
209570,11989,104394,2024-05-26
209571,9968,103912,2024-09-30
209572,3527,103377,2023-11-05
209573,8327,109469,2023-03-29
209574,4673,100920,2023-05-12
209575,6468,109648,2024-10-19
209576,11061,106372,2023-08-19
209577,1413,105244,2024-12-17
209578,5696,105751,2024-11-23
209579,8614,100784,2024-10-26
209580,310,108248,2024-05-07
209581,6071,108164,2025-03-01
209582,5546,107552,2023-12-03
209583,1615,103474,2023-04-23
209584,8339,103660,2025-01-23
209585,11872,109037,2023-05-20
209586,3156,108048,2023-02-25
209587,10901,108807,2023-10-15
209588,4500,104197,2024-02-02
209589,8782,105238,2023-01-17
209590,1727,103245,2024-10-08
209591,8875,101436,2023-09-08
209592,8300,106011,2025-01-02
209593,11081,104888,2025-05-23
209594,1789,108998,2023-11-13
209595,2900,103700,2023-06-14
209596,6602,104585,2023-11-27
209597,7432,100753,2023-03-09
209598,7700,107354,2023-09-13
209599,3745,107982,2024-11-07
209600,623,101095,2023-02-18
209601,6918,105921,2023-07-17
209602,6581,100725,2023-12-21
209603,4826,109257,2024-05-13
209604,1359,103013,2024-04-29
209605,9464,103817,2023-03-22
209606,10274,100624,2024-06-30
209607,2553,106359,2023-06-18
209608,10606,107873,2024-04-24
209609,5138,106856,2025-05-19
209610,11917,109796,2024-09-12
209611,11529,100005,2024-03-20
209612,11390,100362,2023-11-04
209613,1898,108282,2024-03-20
209614,10097,106361,2023-01-11
209615,10007,105889,2024-01-29
209616,6602,101644,2023-03-28
209617,9112,103062,2024-07-17
209618,9457,102125,2025-06-03
209619,1425,100286,2024-05-07
209620,5132,108236,2024-03-17
209621,4985,103595,2024-01-05
209622,9210,103891,2023-01-23
209623,9588,108079,2023-11-26
209624,3658,103248,2024-12-08
209625,6184,103248,2023-04-26
209626,4291,109475,2025-06-04
209627,2206,108219,2024-10-06
209628,9696,106686,2024-08-15
209629,1548,108455,2024-12-03
209630,6624,101968,2024-11-06
209631,7781,105240,2024-10-24
209632,6467,108937,2024-03-18
209633,3571,104102,2023-11-21
209634,10807,104504,2025-03-28
209635,9691,106260,2023-10-14
209636,10937,102779,2023-06-26
209637,470,106817,2025-04-08
209638,9303,109395,2024-11-11
209639,2510,105544,2025-03-03
209640,5622,108663,2025-03-03
209641,3943,100893,2023-01-12
209642,3247,105730,2024-07-01
209643,968,109041,2025-03-06
209644,7537,106034,2024-02-20
209645,10263,104025,2023-09-18
209646,4749,101588,2025-01-06
209647,643,108306,2024-06-14
209648,5702,103810,2023-10-25
209649,9135,108952,2023-09-03
209650,1400,109962,2025-05-03
209651,3055,107220,2025-01-12
209652,2681,107419,2025-05-15
209653,7250,108292,2025-03-13
209654,3436,104728,2023-02-18
209655,8138,109551,2025-05-05
209656,11233,103079,2023-05-21
209657,8224,101295,2024-07-24
209658,1458,106327,2024-11-09
209659,7764,101410,2024-05-17
209660,7405,101537,2023-05-03
209661,111,103702,2023-10-19
209662,713,102860,2023-02-24
209663,8052,103585,2024-03-23
209664,1083,108161,2023-11-15
209665,5233,107455,2025-02-14
209666,4288,101729,2024-04-30
209667,10267,101088,2024-05-29
209668,4457,108659,2023-01-06
209669,295,101019,2023-01-29
209670,252,101479,2023-08-22
209671,3913,100967,2025-05-03
209672,11260,102761,2025-01-08
209673,1925,104527,2025-04-24
209674,8972,109647,2023-01-19
209675,4183,100132,2023-03-23
209676,1535,104051,2025-05-04
209677,10528,109351,2023-06-15
209678,1785,105821,2024-11-07
209679,10425,109152,2025-06-04
209680,11904,101279,2024-08-17
209681,2458,107637,2025-02-25
209682,8062,102413,2023-09-30
209683,4729,104093,2024-10-22
209684,7345,106890,2023-10-23
209685,5281,106184,2023-03-19
209686,8483,105084,2024-03-12
209687,9190,109395,2023-04-12
209688,6117,108935,2025-02-01
209689,3213,103381,2024-02-11
209690,5379,107261,2023-11-13
209691,7986,100730,2024-10-06
209692,9676,101709,2023-10-26
209693,8444,107560,2025-01-29
209694,11267,101945,2024-09-09
209695,3034,109978,2025-02-10
209696,245,108371,2025-03-18
209697,3674,103651,2024-06-18
209698,2152,106159,2023-12-22
209699,6916,101988,2024-08-03
209700,7703,108761,2024-10-12
209701,9514,106203,2024-07-10
209702,1155,102222,2024-01-22
209703,6606,106741,2024-11-30
209704,10109,109508,2023-05-02
209705,6309,109406,2025-05-14
209706,9283,102586,2025-01-16
209707,11750,107497,2025-06-09
209708,7423,100440,2024-11-22
209709,8231,106953,2024-12-13
209710,6174,105818,2024-04-11
209711,4857,108832,2025-01-20
209712,6951,106082,2025-05-10
209713,9784,107372,2024-03-28
209714,10873,105239,2024-09-06
209715,7602,108036,2024-03-20
209716,7904,103506,2024-12-09
209717,10902,108307,2023-01-17
209718,643,107576,2023-11-22
209719,557,106742,2024-06-21
209720,2181,103149,2024-11-02
209721,11977,104067,2025-03-10
209722,7782,103851,2025-05-07
209723,3670,109273,2023-09-02
209724,4572,107662,2025-03-01
209725,4629,101530,2024-11-11
209726,11779,102879,2024-03-20
209727,8172,109215,2024-05-27
209728,6625,105536,2024-04-04
209729,856,107320,2023-09-09
209730,10564,108924,2024-01-12
209731,4285,106597,2023-01-04
209732,5889,102547,2023-03-25
209733,7536,103443,2023-05-19
209734,1093,104073,2023-08-12
209735,50,105444,2024-06-10
209736,7190,109183,2024-08-20
209737,2744,108322,2024-06-21
209738,247,102694,2025-01-01
209739,11079,102563,2024-08-25
209740,10757,105678,2023-12-08
209741,8191,106527,2024-09-25
209742,3572,100904,2024-06-08
209743,8563,108807,2023-08-09
209744,8162,100523,2024-03-25
209745,9806,109538,2025-01-13
209746,1122,109851,2025-03-13
209747,11901,100167,2024-03-03
209748,2088,103088,2024-12-02
209749,10851,101362,2023-12-21
209750,4621,103684,2025-03-02
209751,5023,104811,2024-10-01
209752,1291,109224,2025-04-26
209753,8062,105084,2025-05-20
209754,7441,100051,2024-10-15
209755,8945,104674,2024-07-08
209756,6505,107996,2023-05-08
209757,1832,107207,2025-02-11
209758,2595,104803,2024-09-16
209759,8658,105181,2025-04-28
209760,9597,106179,2023-09-03
209761,4196,103311,2024-03-08
209762,6123,100771,2024-09-23
209763,4107,101710,2024-03-03
209764,2315,106420,2024-04-11
209765,2925,104359,2023-01-12
209766,8282,109943,2024-01-24
209767,2687,109170,2024-11-11
209768,8069,100931,2023-03-27
209769,11688,104041,2023-05-27
209770,1656,106098,2025-06-14
209771,6524,106945,2024-04-04
209772,1014,101033,2024-11-24
209773,10154,101256,2024-06-07
209774,7621,101946,2024-04-20
209775,1822,100119,2023-10-02
209776,5466,109997,2024-08-09
209777,9808,102601,2025-01-03
209778,739,107805,2025-04-09
209779,1287,108450,2025-06-06
209780,9966,109017,2024-11-15
209781,367,102456,2023-06-26
209782,1291,103970,2023-04-18
209783,9098,109546,2024-10-25
209784,6515,100531,2023-11-17
209785,573,103127,2023-11-16
209786,6305,101786,2025-06-07
209787,10388,101473,2024-04-30
209788,3899,104840,2023-04-03
209789,7905,104207,2023-04-01
209790,4569,106680,2025-05-05
209791,5660,105968,2023-11-04
209792,5369,101408,2025-04-05
209793,3004,104053,2025-05-30
209794,3383,105575,2024-01-08
209795,9618,101229,2024-02-29
209796,4943,101428,2023-12-24
209797,10746,106729,2024-02-20
209798,3169,100386,2024-12-07
209799,3218,106257,2023-07-24
209800,3813,108398,2024-02-26
209801,11715,105042,2024-06-05
209802,6548,105453,2023-01-20
209803,894,107315,2023-10-29
209804,4292,103421,2023-11-30
209805,2939,105195,2025-05-17
209806,10674,100024,2023-03-07
209807,9285,101436,2024-02-28
209808,5995,103785,2024-02-12
209809,4255,107554,2023-01-21
209810,6437,107130,2024-09-20
209811,6997,107863,2024-05-12
209812,8312,101624,2025-04-21
209813,3408,104338,2023-03-08
209814,5062,105607,2023-06-03
209815,4490,104514,2024-07-14
209816,7098,104501,2025-02-28
209817,9568,101063,2024-12-02
209818,5184,103541,2023-12-21
209819,402,109352,2023-01-18
209820,10956,104350,2023-07-21
209821,5754,101244,2025-05-03
209822,8532,104544,2023-02-10
209823,6204,103419,2024-09-04
209824,2514,109848,2024-12-29
209825,4219,106620,2024-01-08
209826,1611,103350,2023-05-29
209827,7468,101406,2023-02-20
209828,566,104903,2024-09-25
209829,10740,109550,2023-04-17
209830,2834,107034,2025-02-23
209831,4592,103859,2024-06-12
209832,4347,107735,2024-12-29
209833,424,109995,2024-07-28
209834,1606,109435,2025-03-31
209835,2593,100282,2024-01-07
209836,798,109924,2023-04-08
209837,6279,103462,2023-09-02
209838,9283,102481,2024-11-05
209839,3996,106407,2023-05-11
209840,5208,109545,2023-08-14
209841,2198,109051,2024-03-14
209842,5920,108022,2025-02-03
209843,1962,101821,2024-12-12
209844,9954,102767,2024-12-26
209845,4802,109403,2025-01-31
209846,1772,102294,2024-06-07
209847,3472,100043,2023-01-28
209848,7006,102838,2025-06-10
209849,3916,108717,2023-04-26
209850,8395,103471,2024-11-02
209851,10201,102785,2023-10-02
209852,5965,101900,2024-02-29
209853,8092,109348,2023-04-02
209854,8087,107376,2024-02-14
209855,2005,109390,2024-03-23
209856,129,108052,2024-09-27
209857,1399,101555,2024-04-28
209858,2305,102447,2023-08-31
209859,3743,105346,2024-08-01
209860,2014,104079,2025-01-19
209861,3434,105921,2023-07-31
209862,1349,106117,2023-09-11
209863,5771,107075,2023-06-21
209864,11663,108904,2025-05-28
209865,7544,102250,2025-01-05
209866,5098,105801,2024-12-15
209867,10383,100361,2025-02-28
209868,4468,100460,2024-08-11
209869,4157,101697,2023-09-30
209870,7313,108134,2023-04-03
209871,7031,109022,2023-06-19
209872,8714,109993,2024-07-05
209873,2838,101271,2024-07-03
209874,10659,102107,2023-10-25
209875,4677,106327,2024-07-14
209876,2639,101586,2024-02-14
209877,3189,106151,2023-05-14
209878,9796,107999,2023-01-05
209879,3473,108572,2024-03-17
209880,10528,104667,2024-10-21
209881,11411,107196,2025-06-18
209882,3780,102319,2025-01-03
209883,2661,103567,2023-05-23
209884,2264,104133,2023-06-12
209885,7091,103277,2024-04-08
209886,9113,103520,2024-02-07
209887,8396,101288,2023-06-12
209888,5578,104119,2023-04-17
209889,4811,105610,2023-05-20
209890,8544,107949,2025-04-12
209891,8872,104590,2024-05-03
209892,5689,100122,2023-10-12
209893,4230,107629,2023-10-17
209894,11414,101480,2024-03-29
209895,6952,105115,2023-08-08
209896,4475,104405,2023-03-21
209897,58,105640,2024-04-14
209898,9605,104908,2024-11-14
209899,11996,100551,2024-01-31
209900,11328,105272,2023-07-06
209901,5732,103555,2023-06-30
209902,9487,104043,2024-10-09
209903,2101,104393,2023-11-03
209904,4402,108809,2025-02-11
209905,3801,104551,2025-01-14
209906,6132,101945,2024-08-13
209907,9622,106047,2023-11-23
209908,85,109014,2024-10-29
209909,11426,109891,2024-04-05
209910,7911,105213,2025-04-08
209911,4323,108096,2023-05-20
209912,11748,108909,2025-03-14
209913,1981,105280,2024-11-15
209914,7381,100453,2024-03-14
209915,6939,102916,2023-12-21
209916,11686,100009,2023-04-17
209917,11566,107026,2023-06-27
209918,3068,100431,2023-11-04
209919,3198,107350,2024-03-30
209920,2047,104245,2024-09-19
209921,4674,108978,2024-05-02
209922,2704,104617,2024-06-14
209923,4102,109576,2023-05-13
209924,7040,101920,2023-12-23
209925,2817,108501,2025-06-11
209926,11221,103895,2023-01-06
209927,5288,106963,2024-07-16
209928,2188,100842,2025-05-30
209929,9170,100772,2024-06-04
209930,2877,100350,2025-01-11
209931,7765,108229,2025-05-24
209932,71,109732,2024-05-28
209933,8429,102990,2023-06-25
209934,590,109508,2025-04-27
209935,2120,105840,2023-07-01
209936,10259,101885,2023-01-05
209937,10597,109722,2023-10-08
209938,2363,103204,2024-10-12
209939,5661,104248,2024-05-17
209940,9256,101344,2023-08-05
209941,814,102570,2024-05-16
209942,9520,102142,2024-08-24
209943,9507,100185,2023-06-21
209944,5164,101424,2023-01-24
209945,254,102750,2023-06-23
209946,7852,109793,2024-07-28
209947,2232,105917,2025-05-07
209948,7596,109375,2025-03-19
209949,9350,108397,2024-06-22
209950,4058,105456,2025-03-18
209951,10033,104107,2023-08-05
209952,2767,107065,2025-03-19
209953,557,103802,2023-07-02
209954,2798,104910,2023-02-20
209955,9027,100073,2025-05-26
209956,10630,107665,2024-04-29
209957,10516,100527,2023-01-13
209958,3818,107884,2025-03-01
209959,8752,101706,2024-05-17
209960,1734,105688,2023-02-20
209961,6223,108882,2023-12-02
209962,2432,104812,2024-01-26
209963,222,108295,2024-06-06
209964,9209,109594,2024-01-14
209965,9436,102649,2024-11-21
209966,819,108870,2023-12-01
209967,1919,105868,2023-03-28
209968,3061,102299,2024-10-23
209969,8360,106827,2024-01-28
209970,745,100353,2024-08-09
209971,9559,107483,2024-12-07
209972,4748,109468,2023-10-15
209973,1796,101685,2025-03-08
209974,7243,101802,2024-01-18
209975,9548,101024,2023-08-29
209976,6648,104845,2025-05-02
209977,8206,108002,2023-09-12
209978,7721,102062,2024-12-14
209979,5635,100351,2025-02-11
209980,1732,102392,2023-11-20
209981,9867,109435,2024-03-12
209982,8293,104576,2024-06-17
209983,11299,103339,2023-10-03
209984,3757,102217,2024-07-31
209985,11225,107235,2024-07-07
209986,10820,106986,2024-10-05
209987,8033,101220,2023-12-10
209988,5116,103017,2025-04-08
209989,11996,109290,2024-12-07
209990,5567,109748,2025-02-16
209991,5309,107945,2023-03-25
209992,9528,104949,2024-03-25
209993,11002,108138,2023-02-22
209994,729,107664,2023-04-01
209995,9834,101368,2025-01-29
209996,10555,100772,2023-08-26
209997,6005,103091,2023-08-13
209998,6581,103650,2023-12-24
209999,10225,102434,2023-04-28
210000,10249,107704,2023-07-03
210001,3310,104354,2023-01-12
210002,5545,101420,2024-01-17
210003,5252,108734,2025-01-08
210004,8902,107109,2024-03-06
210005,4057,101806,2024-11-05
210006,10635,104458,2024-11-13
210007,3625,108880,2024-04-22
210008,926,106151,2023-04-23
210009,1054,105618,2023-11-08
210010,2389,101899,2023-04-26
210011,11417,108552,2025-02-17
210012,8196,105538,2024-09-18
210013,4208,109788,2024-12-27
210014,1879,102424,2025-01-12
210015,11633,106331,2023-11-30
210016,11001,109514,2023-12-10
210017,1927,107797,2023-07-30
210018,3814,106454,2024-10-31
210019,6390,106932,2023-11-09
210020,8991,101966,2023-10-13
210021,3655,101445,2023-08-12
210022,7382,104324,2023-01-24
210023,11,101522,2024-08-03
210024,8960,100952,2023-04-30
210025,1762,100079,2024-02-24
210026,4064,109097,2023-06-18
210027,2969,104485,2025-05-07
210028,4447,103854,2023-06-12
210029,6299,105691,2025-03-02
210030,4351,109316,2025-04-22
210031,5149,101316,2024-11-13
210032,8419,109960,2024-10-02
210033,10754,108210,2023-05-04
210034,10515,109491,2024-05-13
210035,8202,105413,2025-05-29
210036,5337,101066,2024-04-05
210037,9800,101848,2023-12-21
210038,4670,103907,2024-02-15
210039,9489,109144,2025-03-20
210040,669,103499,2023-10-04
210041,6016,109871,2024-12-31
210042,4204,108747,2024-08-31
210043,3358,100469,2023-10-18
210044,10110,104470,2023-02-20
210045,8594,100765,2024-09-14
210046,1139,100549,2023-01-06
210047,6823,109611,2023-11-30
210048,6566,108863,2023-04-06
210049,9878,108779,2024-12-19
210050,3539,103084,2023-07-15
210051,1406,106514,2024-04-26
210052,9652,102760,2024-02-03
210053,6305,104720,2023-01-18
210054,11469,103894,2024-12-25
210055,790,107323,2023-12-22
210056,48,105518,2024-07-31
210057,9415,109288,2023-01-28
210058,10740,107056,2023-10-12
210059,338,108453,2023-04-29
210060,987,106153,2024-04-03
210061,1807,100941,2024-08-12
210062,1714,107236,2024-09-30
210063,6158,106055,2023-04-11
210064,290,105342,2024-09-11
210065,2658,100418,2024-07-07
210066,6267,105377,2023-08-09
210067,11868,108173,2023-10-24
210068,9490,104449,2023-12-29
210069,11315,105856,2024-12-30
210070,8733,103207,2024-08-31
210071,3084,101395,2024-06-21
210072,5970,107121,2024-01-30
210073,11745,105444,2023-09-20
210074,9253,104027,2023-09-19
210075,7574,108357,2023-04-19
210076,2422,106723,2024-06-13
210077,8984,108421,2025-01-19
210078,2036,100119,2024-04-25
210079,10285,109141,2025-06-13
210080,6159,103905,2023-06-30
210081,966,101326,2024-09-04
210082,7608,100653,2024-10-05
210083,3571,100375,2024-05-17
210084,10281,108606,2023-05-04
210085,7607,106944,2023-05-12
210086,4090,102832,2023-12-01
210087,5496,108702,2024-07-11
210088,1868,101391,2024-10-24
210089,11743,101906,2023-06-19
210090,7207,107592,2024-03-04
210091,1614,105941,2025-05-21
210092,1563,108938,2023-01-31
210093,7371,108239,2025-05-30
210094,4360,105097,2023-05-10
210095,4314,106374,2024-04-24
210096,7123,100319,2023-03-04
210097,4161,102277,2025-04-03
210098,5656,109966,2024-03-30
210099,6739,105171,2024-05-23
210100,1515,103009,2023-12-13
210101,4205,104887,2025-06-14
210102,5736,108931,2023-11-05
210103,7217,109310,2024-11-11
210104,5782,101438,2024-09-01
210105,6406,101045,2023-09-18
210106,9399,100293,2025-05-15
210107,1094,104336,2023-01-29
210108,11350,109626,2023-01-22
210109,5485,104973,2024-10-22
210110,4927,105100,2025-05-26
210111,9363,106927,2023-06-24
210112,10636,106130,2023-05-29
210113,1795,106898,2023-12-24
210114,4034,109039,2025-04-24
210115,10077,107484,2025-04-16
210116,3557,109537,2025-03-23
210117,11027,100789,2024-04-13
210118,6615,106396,2025-01-30
210119,6592,107964,2024-01-01
210120,11495,102487,2025-05-17
210121,4207,104875,2023-07-06
210122,232,103943,2023-04-17
210123,5256,107878,2024-08-26
210124,9728,108091,2023-01-10
210125,6626,105688,2025-03-13
210126,9133,101077,2023-04-15
210127,2146,104546,2024-01-13
210128,957,107747,2024-03-24
