call_id,customer_id,call_date,duration_minutes,call_type
314735,5609,2025-01-15,25,international
314736,2435,2023-05-25,15,local
314737,4941,2023-10-27,38,local
314738,8733,2023-03-08,30,local
314739,2250,2025-04-10,24,roaming
314740,965,2025-05-24,13,roaming
314741,9502,2024-12-31,32,local
314742,7841,2024-05-28,8,roaming
314743,6662,2023-07-06,14,roaming
314744,6694,2025-04-17,19,roaming
314745,5522,2024-02-02,39,roaming
314746,1480,2024-04-22,21,international
314747,8266,2023-09-22,45,local
314748,1354,2023-07-29,47,international
314749,7014,2023-05-17,10,local
314750,6985,2025-04-17,46,roaming
314751,3472,2023-07-24,26,local
314752,6595,2024-02-20,3,local
314753,7767,2023-12-15,39,international
314754,11913,2023-12-20,17,local
314755,5753,2023-08-26,47,local
314756,10477,2025-04-21,47,international
314757,9505,2025-05-27,36,local
314758,5235,2025-03-20,16,local
314759,10357,2024-07-15,43,roaming
314760,1409,2024-03-21,39,international
314761,7811,2024-10-08,36,international
314762,2452,2023-08-04,2,international
314763,4719,2023-11-15,22,roaming
314764,10927,2024-09-13,33,local
314765,777,2024-12-05,23,local
314766,11146,2023-05-20,12,local
314767,6569,2023-07-13,59,roaming
314768,7176,2023-03-02,29,roaming
314769,8797,2023-03-31,23,roaming
314770,3062,2023-03-21,34,local
314771,6169,2024-09-03,55,international
314772,7902,2023-12-08,9,roaming
314773,6134,2024-10-08,29,international
314774,6522,2025-05-29,59,international
314775,1401,2024-01-03,30,international
314776,8845,2023-01-14,33,international
314777,6274,2023-07-18,6,international
314778,11754,2023-10-21,34,roaming
314779,9868,2024-11-13,24,roaming
314780,3728,2023-12-15,15,international
314781,1994,2025-04-04,55,local
314782,4034,2024-06-28,29,international
314783,9024,2024-04-06,7,international
314784,4221,2023-11-02,23,international
314785,11100,2024-09-20,2,local
314786,924,2023-02-11,51,international
314787,3405,2023-09-08,8,international
314788,4642,2023-01-12,45,local
314789,7657,2025-04-19,37,roaming
314790,6322,2024-01-15,33,roaming
314791,1075,2023-10-25,37,international
314792,6419,2024-01-08,44,local
314793,9246,2023-01-01,46,local
314794,7834,2023-10-08,37,roaming
314795,10457,2023-08-13,56,roaming
314796,3078,2024-04-18,38,international
314797,8243,2023-12-19,31,roaming
314798,455,2025-04-29,33,international
314799,7877,2023-02-26,58,international
314800,9314,2024-04-01,29,roaming
314801,942,2023-01-26,19,local
314802,5772,2024-11-18,10,international
314803,6272,2024-09-25,24,roaming
314804,11411,2025-02-28,21,local
314805,4770,2024-10-30,46,local
314806,896,2024-04-23,50,international
314807,5002,2023-08-18,4,local
314808,10475,2023-06-26,2,roaming
314809,1860,2025-01-14,17,local
314810,1390,2024-06-12,18,local
314811,9104,2024-02-16,46,international
314812,3062,2023-05-27,13,international
314813,9624,2024-03-13,2,international
314814,3377,2024-12-11,54,roaming
314815,11363,2024-07-30,27,roaming
314816,2622,2023-11-04,52,roaming
314817,10217,2024-05-18,21,international
314818,8447,2023-06-19,60,roaming
314819,4740,2024-06-14,53,international
314820,1855,2023-06-06,27,local
314821,4624,2023-06-11,49,international
314822,7508,2023-06-01,18,local
314823,7822,2023-04-05,43,international
314824,507,2024-06-06,12,roaming
314825,11594,2024-02-21,26,local
314826,11166,2023-04-05,36,roaming
314827,2645,2024-08-20,1,local
314828,5297,2025-03-07,17,international
314829,491,2023-03-13,48,international
314830,209,2023-04-16,22,local
314831,11295,2025-01-15,52,international
314832,11354,2023-03-02,14,local
314833,11037,2023-02-21,47,international
314834,10317,2023-09-29,56,international
314835,4132,2024-12-15,7,international
314836,4068,2025-03-23,7,roaming
314837,3281,2023-12-17,35,local
314838,9799,2024-09-17,19,roaming
314839,11311,2023-12-18,50,roaming
314840,6358,2024-04-28,41,local
314841,11898,2024-01-25,34,local
314842,1087,2024-12-08,7,local
314843,4744,2023-03-15,17,international
314844,11457,2023-03-21,29,international
314845,9604,2023-03-02,27,international
314846,10824,2024-03-21,13,international
314847,11992,2023-03-28,6,international
314848,11875,2024-12-10,1,local
314849,9825,2023-02-22,34,international
314850,9205,2023-12-29,14,roaming
314851,3986,2023-03-07,14,roaming
314852,9171,2024-08-16,21,international
314853,7201,2023-03-23,44,international
314854,10688,2024-09-03,45,international
314855,3881,2024-02-26,22,international
314856,3622,2023-05-21,16,local
314857,7272,2023-08-23,13,international
314858,9826,2023-05-04,34,local
314859,2982,2023-12-17,53,local
314860,10311,2025-06-03,9,roaming
314861,10921,2023-06-07,28,international
314862,5977,2023-05-25,35,roaming
314863,2785,2025-04-03,26,international
314864,8957,2023-04-16,16,roaming
314865,1941,2023-06-08,54,local
314866,4189,2023-08-11,1,roaming
314867,4307,2024-08-14,45,roaming
314868,6260,2024-06-02,21,international
314869,11095,2023-11-01,41,international
314870,10981,2024-12-28,6,roaming
314871,3077,2023-05-14,53,local
314872,11896,2023-02-28,57,international
314873,1168,2023-02-10,35,international
314874,2423,2023-12-27,25,international
314875,9176,2024-08-19,60,local
314876,8907,2023-10-17,50,roaming
314877,8509,2024-12-22,8,international
314878,9930,2023-03-04,54,international
314879,11785,2023-03-06,38,local
314880,9564,2025-01-09,10,local
314881,1214,2023-09-22,11,international
314882,5034,2024-06-15,18,roaming
314883,7558,2024-12-05,49,international
314884,4283,2023-03-10,30,local
314885,1310,2023-10-05,7,local
314886,8312,2024-10-02,34,roaming
314887,7944,2024-07-05,15,international
314888,6628,2023-04-11,36,roaming
314889,5090,2023-12-26,12,international
314890,3982,2023-10-23,44,roaming
314891,5167,2025-03-25,10,international
314892,3740,2025-04-30,26,roaming
314893,81,2023-03-24,32,local
314894,9039,2023-07-30,35,international
314895,9495,2024-04-26,49,local
314896,628,2025-03-27,18,roaming
314897,147,2024-07-10,22,local
314898,2952,2023-04-28,48,international
314899,5823,2024-04-18,23,local
314900,4699,2025-04-20,44,international
314901,10080,2024-01-14,18,international
314902,224,2024-05-22,26,roaming
314903,8721,2023-05-27,13,local
314904,10446,2023-10-26,50,international
314905,7306,2024-03-21,8,local
314906,875,2023-06-05,12,international
314907,1389,2023-10-30,19,international
314908,4574,2024-07-08,20,local
314909,3689,2025-05-16,48,local
314910,6970,2024-09-10,29,roaming
314911,1026,2024-05-10,54,roaming
314912,10944,2024-09-29,56,local
314913,2825,2024-07-05,50,international
314914,8416,2024-02-20,18,local
314915,7984,2025-06-02,5,roaming
314916,5371,2025-04-27,55,international
314917,595,2023-04-24,25,roaming
314918,3955,2024-09-11,57,international
314919,3602,2025-04-20,26,international
314920,5201,2023-04-15,6,local
314921,10890,2023-05-09,31,international
314922,7348,2023-07-30,5,roaming
314923,8648,2024-05-09,19,local
314924,6550,2023-05-22,7,international
314925,2180,2024-11-29,32,local
314926,11748,2024-07-08,6,roaming
314927,5932,2023-12-11,26,roaming
314928,5475,2025-02-16,20,international
314929,7362,2025-01-09,7,international
314930,5903,2023-06-23,26,local
314931,4457,2025-06-04,11,local
314932,660,2024-03-26,39,roaming
314933,2831,2025-06-17,60,international
314934,3638,2023-02-04,30,local
314935,2405,2025-01-03,3,international
314936,316,2024-01-01,13,international
314937,2851,2023-01-06,51,roaming
314938,2532,2024-03-15,51,local
314939,4624,2024-10-09,40,international
314940,688,2024-05-15,2,roaming
314941,8496,2025-03-24,42,international
314942,1622,2024-08-25,20,roaming
314943,1317,2023-06-21,6,local
314944,3682,2023-05-06,21,international
314945,3415,2024-07-20,13,local
314946,6184,2023-05-01,23,local
314947,9308,2025-05-01,3,roaming
314948,3311,2023-02-18,59,local
314949,2637,2023-08-01,29,roaming
314950,7847,2024-09-10,27,international
314951,4360,2025-03-17,58,local
314952,10204,2024-11-27,41,local
314953,2856,2023-01-07,47,roaming
314954,11787,2024-10-22,55,local
314955,3718,2024-11-19,29,local
314956,7963,2025-05-03,4,local
314957,5973,2023-10-16,33,local
314958,7906,2023-03-14,38,roaming
314959,9717,2023-08-29,8,roaming
314960,6509,2025-03-27,17,local
314961,7849,2024-01-28,2,local
314962,5230,2024-11-25,3,local
314963,5016,2025-02-15,47,roaming
314964,3592,2024-06-20,24,roaming
314965,2971,2024-06-15,27,roaming
314966,1431,2023-09-29,8,local
314967,2211,2024-12-06,44,international
314968,415,2023-11-08,16,roaming
314969,1700,2024-03-24,38,roaming
314970,3073,2023-02-09,58,local
314971,2126,2023-08-01,49,local
314972,2008,2023-02-19,40,local
314973,8347,2025-05-07,31,roaming
314974,9122,2023-04-02,59,local
314975,11560,2024-08-08,60,international
314976,6383,2023-11-19,45,international
314977,3325,2024-01-09,38,international
314978,2488,2024-08-16,14,roaming
314979,1165,2025-04-26,12,roaming
314980,3116,2024-03-08,57,roaming
314981,9686,2025-05-27,12,roaming
314982,7914,2024-10-26,22,international
314983,9570,2025-04-23,49,roaming
314984,8949,2024-02-13,19,international
314985,1186,2024-10-13,19,roaming
314986,9781,2023-09-18,39,international
314987,4591,2025-02-12,26,roaming
314988,2698,2023-09-13,53,international
314989,6508,2025-02-28,2,local
314990,8152,2024-09-20,55,international
314991,3993,2023-09-27,53,local
314992,3453,2024-05-21,35,roaming
314993,247,2023-10-02,35,roaming
314994,26,2024-04-03,44,local
314995,9752,2025-02-25,53,roaming
314996,3425,2023-04-21,47,local
314997,2506,2024-05-28,49,international
314998,9139,2023-08-06,21,local
314999,2308,2025-04-13,1,roaming
315000,4162,2025-06-13,48,roaming
315001,2607,2024-01-14,27,local
315002,4947,2023-11-06,13,local
315003,3015,2023-05-03,46,international
315004,11538,2024-08-22,2,roaming
315005,986,2024-04-17,38,local
315006,9520,2024-11-14,51,international
315007,9223,2025-06-17,42,local
315008,6474,2024-12-10,41,roaming
315009,10862,2023-06-07,36,international
315010,336,2023-01-18,56,roaming
315011,7882,2024-02-07,12,international
315012,9456,2024-09-17,59,international
315013,2938,2023-04-21,18,roaming
315014,2957,2024-01-30,60,local
315015,11354,2023-10-18,11,international
315016,1055,2024-09-09,19,roaming
315017,8381,2024-02-26,45,international
315018,5543,2024-01-27,47,roaming
315019,8844,2023-08-07,26,local
315020,3327,2023-09-13,6,roaming
315021,11451,2024-12-01,16,local
315022,3931,2025-03-24,35,local
315023,10931,2023-11-03,25,international
315024,463,2024-09-15,47,local
315025,7966,2023-09-07,50,local
315026,9052,2023-06-16,55,local
315027,10821,2023-04-28,21,international
315028,11309,2023-02-20,28,international
315029,5796,2024-10-27,11,local
315030,1958,2025-01-05,51,roaming
315031,6830,2023-02-09,16,roaming
315032,2356,2023-04-27,20,international
315033,6577,2023-11-23,17,international
315034,9934,2024-09-07,34,roaming
315035,6447,2024-08-30,3,roaming
315036,6412,2023-12-16,11,local
315037,7746,2023-06-14,4,international
315038,4036,2024-06-21,43,local
315039,4800,2023-04-02,10,local
315040,4548,2024-01-08,22,international
315041,6830,2023-10-25,18,roaming
315042,5949,2024-05-02,43,international
315043,2451,2023-02-19,1,roaming
315044,355,2025-05-10,24,local
315045,10888,2024-06-11,3,international
315046,5829,2024-07-02,40,international
315047,4537,2023-06-06,33,international
315048,2987,2023-08-07,6,international
315049,8829,2024-08-28,39,roaming
315050,3176,2024-11-20,9,local
315051,4921,2025-06-05,11,roaming
315052,4231,2024-08-30,29,local
315053,8795,2024-02-04,27,international
315054,1053,2024-02-29,50,local
315055,1244,2025-05-27,3,international
315056,10162,2023-11-15,44,roaming
315057,5640,2023-01-10,40,roaming
315058,8930,2025-05-05,23,international
315059,10214,2024-08-23,6,international
315060,7728,2024-09-21,47,international
315061,6643,2025-03-27,56,local
315062,9324,2025-05-30,21,international
315063,3028,2023-04-20,49,roaming
315064,7903,2025-05-16,34,roaming
315065,4369,2023-01-06,50,local
315066,11565,2024-01-20,45,international
315067,10862,2025-03-07,57,international
315068,11215,2024-02-19,21,international
315069,3699,2024-06-20,33,international
315070,3110,2025-05-24,33,local
315071,5284,2023-07-25,55,local
315072,4301,2023-08-07,10,international
315073,5530,2024-10-25,55,roaming
315074,9082,2023-07-11,31,international
315075,8293,2024-06-30,8,international
315076,210,2025-03-05,41,roaming
315077,8211,2023-12-30,4,local
315078,2729,2025-04-10,39,roaming
315079,10140,2023-02-24,57,international
315080,7321,2024-03-02,23,roaming
315081,2280,2024-06-30,4,roaming
315082,7535,2025-02-05,10,international
315083,3956,2024-01-17,35,international
315084,7244,2023-11-02,10,roaming
315085,578,2025-01-07,59,international
315086,8560,2024-06-23,28,roaming
315087,1738,2023-12-07,3,local
315088,62,2024-08-04,51,local
315089,10266,2023-08-30,31,local
315090,2750,2024-06-30,16,international
315091,9962,2023-02-09,3,local
315092,2463,2024-05-16,13,roaming
315093,7026,2025-04-29,15,international
315094,10409,2024-08-30,60,local
315095,5606,2024-12-05,35,roaming
315096,4671,2023-09-14,44,local
315097,4254,2023-09-03,30,local
315098,5511,2024-09-02,33,international
315099,9529,2023-10-11,50,roaming
315100,1792,2024-08-30,9,local
315101,8352,2024-08-02,10,roaming
315102,10945,2023-12-08,48,local
315103,2866,2024-05-06,60,international
315104,11991,2024-12-07,39,international
315105,845,2024-02-27,46,roaming
315106,524,2024-02-06,29,roaming
315107,3880,2024-04-19,53,local
315108,3719,2024-09-25,13,roaming
315109,6318,2025-01-01,36,international
315110,11866,2024-03-01,60,international
315111,1605,2023-06-28,10,local
315112,7491,2023-08-20,37,local
315113,2591,2023-02-07,14,roaming
315114,906,2024-04-22,59,international
315115,382,2025-01-13,42,international
315116,11833,2024-05-02,4,local
315117,6931,2025-05-12,28,local
315118,7734,2025-05-20,37,local
315119,2821,2024-09-22,34,local
315120,7552,2024-07-21,57,local
315121,2636,2025-01-23,56,roaming
315122,1309,2024-02-13,2,international
315123,11710,2024-08-20,3,local
315124,9206,2024-10-26,49,roaming
315125,2686,2025-02-23,27,international
315126,860,2023-02-07,15,roaming
315127,9229,2025-05-16,5,international
315128,6224,2024-07-13,57,local
315129,5063,2023-07-30,18,international
315130,1646,2025-04-09,43,local
315131,3405,2023-11-19,42,local
315132,3174,2024-08-27,23,roaming
315133,9944,2023-05-31,54,international
315134,4257,2024-01-28,36,local
315135,6925,2023-06-05,1,local
315136,7120,2024-06-15,33,roaming
315137,3536,2024-03-30,54,local
315138,5739,2024-05-08,51,local
315139,4391,2023-01-22,26,roaming
315140,2775,2025-02-18,20,international
315141,1970,2023-04-24,10,local
315142,5540,2023-04-10,30,local
315143,5548,2024-08-10,22,international
315144,2532,2023-11-14,49,international
315145,9880,2023-07-17,51,international
315146,6363,2024-10-23,58,local
315147,1092,2025-01-09,13,local
315148,920,2024-07-09,24,roaming
315149,5738,2024-03-17,3,international
315150,9540,2024-08-21,6,international
315151,6484,2023-12-21,19,roaming
315152,10619,2024-09-28,20,local
315153,7364,2024-04-27,29,international
315154,8812,2023-05-23,15,local
315155,6998,2023-12-07,35,international
315156,4420,2024-04-15,60,local
315157,2940,2024-03-14,2,local
315158,7064,2024-07-14,3,international
315159,7792,2025-03-28,18,local
315160,6739,2024-08-19,42,international
315161,11385,2024-01-27,36,local
315162,5932,2023-10-22,49,roaming
315163,11036,2024-02-13,15,international
315164,11559,2023-10-08,51,local
315165,5333,2023-09-08,3,international
315166,3123,2024-11-03,34,international
315167,3967,2024-05-06,30,local
315168,6138,2023-08-11,48,roaming
315169,10538,2025-05-13,11,roaming
315170,9253,2023-03-08,43,international
315171,7127,2025-05-21,40,international
315172,8609,2023-12-22,5,local
315173,6597,2025-03-03,32,local
315174,9648,2023-01-17,47,roaming
