usage_id,customer_id,usage_date,data_used_mb
417456,1912,2023-07-28,728
417457,4734,2023-11-26,4113
417458,3792,2023-03-31,2146
417459,9850,2023-03-01,1480
417460,4413,2024-04-05,4483
417461,2215,2024-11-05,3818
417462,5992,2025-05-02,2642
417463,6951,2023-10-02,3235
417464,8029,2024-09-02,129
417465,5239,2023-12-08,3056
417466,8931,2024-06-23,2784
417467,496,2024-03-16,2980
417468,877,2023-03-02,972
417469,3253,2024-03-03,2658
417470,5859,2024-05-02,4642
417471,3921,2024-04-27,3047
417472,3657,2023-05-03,301
417473,7396,2023-04-11,2767
417474,1096,2024-11-08,1531
417475,5847,2023-05-27,403
417476,8432,2024-03-28,2921
417477,10619,2023-04-28,139
417478,10550,2023-07-08,4016
417479,2217,2024-03-12,3294
417480,1148,2025-03-13,4726
417481,2934,2023-06-08,1510
417482,9177,2025-02-28,2005
417483,1782,2023-02-26,4230
417484,7284,2023-06-03,153
417485,1043,2023-03-27,4299
417486,3243,2024-12-05,573
417487,6042,2023-10-29,873
417488,2936,2023-02-13,3456
417489,5692,2025-05-11,1798
417490,2752,2024-07-07,4368
417491,4409,2024-01-30,4188
417492,10094,2024-08-02,1707
417493,4138,2023-05-22,61
417494,11170,2024-07-25,4173
417495,8479,2023-11-07,1090
417496,105,2023-11-30,2134
417497,7336,2024-08-06,2614
417498,3451,2024-11-06,4044
417499,9722,2024-02-28,2893
417500,3170,2024-09-25,636
417501,4892,2023-10-27,2659
417502,1469,2023-03-02,3684
417503,4638,2023-07-03,2350
417504,11153,2024-04-11,714
417505,5741,2024-05-26,3740
417506,1762,2025-01-01,4782
417507,1881,2023-11-09,3288
417508,5759,2024-12-07,872
417509,2364,2024-12-29,404
417510,3884,2024-06-08,3930
417511,10874,2023-05-14,2935
417512,2446,2024-07-10,3321
417513,5587,2023-08-02,2744
417514,11305,2023-11-03,666
417515,8273,2024-06-10,3455
417516,1830,2025-01-18,3546
417517,1596,2024-02-10,3623
417518,2524,2024-05-30,1151
417519,5796,2023-05-22,345
417520,7533,2024-03-25,569
417521,3838,2025-03-30,3487
417522,6125,2025-06-10,2942
417523,4127,2024-06-09,4472
417524,7172,2023-11-14,2382
417525,8462,2023-03-11,3392
417526,6048,2023-10-09,1635
417527,2237,2024-10-28,4247
417528,1079,2025-02-05,4792
417529,7134,2024-07-13,2272
417530,1010,2025-04-14,1417
417531,7224,2023-09-02,4455
417532,6882,2023-07-20,4452
417533,1193,2024-12-06,2198
417534,9409,2023-05-03,802
417535,2187,2024-01-17,2805
417536,1422,2025-01-31,3768
417537,10777,2024-12-03,4726
417538,4677,2024-07-13,3957
417539,10296,2023-09-26,4927
417540,3644,2023-11-21,3945
417541,10453,2023-12-01,3447
417542,922,2023-12-20,4494
417543,2679,2023-03-05,1489
417544,1113,2024-07-31,4934
417545,5359,2023-03-19,1121
417546,7345,2025-01-19,4683
417547,2271,2023-07-14,3688
417548,5857,2023-02-24,3084
417549,8372,2024-01-17,2504
417550,1506,2023-03-29,2279
417551,4033,2023-05-07,1670
417552,5459,2023-11-11,1311
417553,7653,2024-03-16,2309
417554,5332,2023-01-24,3808
417555,1781,2023-10-24,812
417556,11174,2023-10-06,2057
417557,2513,2025-02-26,2852
417558,11813,2024-06-09,3794
417559,3060,2024-02-13,3468
417560,5938,2023-12-30,3436
417561,9749,2023-09-24,4549
417562,6,2025-04-05,2108
417563,2560,2023-09-18,1313
417564,9598,2024-08-20,3120
417565,2199,2023-02-18,380
417566,3846,2024-05-29,568
417567,7899,2025-05-20,4269
417568,374,2024-11-08,2929
417569,9747,2024-10-06,150
417570,1594,2023-12-17,4501
417571,2329,2024-04-18,4169
417572,5535,2023-10-15,4816
417573,10111,2023-05-20,3392
417574,4929,2025-02-06,2640
417575,2393,2025-05-03,1527
417576,5535,2025-01-30,3197
417577,10796,2023-02-06,2429
417578,2304,2023-12-22,940
417579,325,2024-01-27,881
417580,473,2024-11-01,2363
417581,1927,2024-12-20,1135
417582,5800,2025-06-12,370
417583,8591,2023-11-19,3334
417584,451,2023-08-16,4558
417585,10293,2023-08-01,4512
417586,4863,2025-05-25,3809
417587,5434,2024-09-19,2544
417588,3302,2023-03-12,310
417589,566,2023-07-18,193
417590,2878,2024-01-19,2632
417591,908,2023-05-25,1377
417592,9031,2025-01-28,3624
417593,11333,2024-07-24,2202
417594,11377,2023-10-22,3776
417595,8,2023-11-17,4610
417596,652,2023-07-20,2627
417597,8953,2024-05-22,510
417598,7724,2025-01-13,1467
417599,9990,2023-02-07,559
417600,9058,2024-11-25,3731
417601,9576,2024-06-29,3084
417602,8517,2025-03-11,1588
417603,5900,2023-01-08,3060
417604,1577,2024-09-01,731
417605,5991,2023-01-13,2211
417606,10021,2025-03-23,2642
417607,10173,2023-05-05,1648
417608,954,2024-08-04,3414
417609,2538,2025-05-05,4978
417610,2480,2023-08-03,2535
417611,10150,2024-05-12,2560
417612,9445,2023-03-30,1969
417613,5930,2024-05-21,1111
417614,9822,2023-10-04,4790
417615,6526,2023-06-09,3152
417616,433,2025-01-16,495
417617,1123,2025-04-14,89
417618,5439,2025-05-15,3949
417619,7491,2023-08-07,1461
417620,7245,2025-01-03,3197
417621,4827,2023-06-04,3006
417622,10505,2024-03-06,3300
417623,2849,2025-03-30,2460
417624,11662,2025-05-06,1188
417625,1354,2024-02-18,1340
417626,7101,2023-07-05,4305
417627,11941,2024-12-15,474
417628,9590,2024-05-16,4602
417629,10064,2024-04-05,4801
417630,6317,2025-06-04,1822
417631,8972,2023-03-29,4980
417632,4964,2025-01-02,4502
417633,6758,2023-01-09,3134
417634,5222,2023-03-14,1413
417635,4688,2023-09-16,3790
417636,5409,2023-12-05,4726
417637,9580,2025-01-31,4552
417638,10727,2024-11-14,2944
417639,2327,2023-01-16,160
417640,8481,2023-12-14,4739
417641,1785,2023-06-05,410
417642,9282,2023-07-20,4686
417643,5860,2023-04-14,2793
417644,10908,2024-09-21,1264
417645,11636,2025-01-23,3878
417646,10461,2024-11-05,2320
417647,6113,2023-01-20,2350
417648,1044,2024-02-06,3891
417649,3786,2025-04-27,567
417650,3249,2023-06-29,814
417651,1095,2023-09-05,2721
417652,9505,2023-02-16,3786
417653,11095,2023-01-12,726
417654,8560,2025-02-18,3390
417655,11913,2023-02-24,4321
417656,3703,2023-05-07,4272
417657,3994,2024-07-06,3551
417658,8620,2025-05-19,562
417659,2967,2023-10-03,4948
417660,9249,2024-06-05,1659
417661,11541,2023-06-04,3511
417662,2281,2025-02-02,1298
417663,7607,2023-05-24,3545
417664,8560,2023-05-05,3082
417665,9376,2025-05-28,4912
417666,10123,2024-12-25,2902
417667,6993,2024-03-30,364
417668,2414,2024-11-14,2283
417669,8808,2023-05-15,1900
417670,4564,2024-01-25,691
417671,9941,2023-10-31,158
417672,1077,2024-08-07,4747
417673,6685,2023-09-09,429
417674,2142,2024-06-24,4176
417675,1043,2025-02-14,2823
417676,9091,2023-08-01,2404
417677,7071,2023-12-15,3934
417678,6293,2024-06-14,2036
417679,265,2024-09-16,2285
417680,10273,2025-04-28,3847
417681,10652,2024-04-29,4080
417682,5175,2023-05-03,3025
417683,30,2024-06-06,2331
417684,11995,2024-06-12,2991
417685,5789,2023-06-01,1463
417686,10580,2023-08-05,3599
417687,1983,2024-01-15,981
417688,11785,2023-10-24,449
417689,9371,2024-05-15,4904
417690,3003,2024-07-05,1863
417691,10135,2025-03-24,1956
417692,11170,2024-12-21,4099
417693,10577,2023-08-17,1856
417694,4688,2025-05-30,2708
417695,9239,2023-11-18,3432
417696,7346,2025-04-09,4171
417697,11656,2023-05-29,4786
417698,6007,2025-06-16,1536
417699,2814,2023-08-04,1778
417700,7414,2025-04-23,4060
417701,1352,2024-11-09,392
417702,7073,2023-07-10,4618
417703,7514,2024-09-04,2680
417704,5574,2024-12-17,236
417705,6247,2024-05-26,1641
417706,2673,2023-01-20,3830
417707,7682,2024-07-10,4434
417708,3267,2025-02-07,4969
417709,6987,2025-02-13,3946
417710,7208,2023-11-29,4129
417711,8619,2023-10-02,1519
417712,5844,2023-02-28,128
417713,9271,2023-10-02,2364
417714,569,2024-11-25,2228
417715,9344,2025-03-04,605
417716,10564,2024-08-19,500
417717,4257,2025-04-23,4982
417718,1787,2024-02-26,4175
417719,7504,2024-06-07,268
417720,5709,2025-05-26,4576
417721,4054,2023-09-20,3172
417722,9646,2023-07-01,4855
417723,9476,2024-12-27,466
417724,5092,2023-08-28,3387
417725,11978,2024-12-21,217
417726,4376,2023-11-26,2768
417727,2017,2025-02-12,357
417728,4750,2024-01-12,4949
417729,11822,2024-08-27,4464
417730,7991,2023-05-25,4280
417731,57,2023-05-12,2867
417732,1790,2025-04-29,1501
417733,10066,2024-03-01,442
417734,2045,2023-09-05,1411
417735,4936,2024-03-12,3939
417736,6513,2024-07-21,541
417737,6570,2024-10-17,4694
417738,2629,2023-11-12,3957
417739,9390,2024-09-01,4304
417740,5905,2024-06-13,2579
417741,109,2024-02-08,2154
417742,883,2023-06-12,783
417743,3312,2024-04-02,2363
417744,3788,2024-10-01,2807
417745,5438,2023-02-24,290
417746,11206,2024-05-11,925
417747,5515,2024-05-07,4820
417748,10490,2024-02-21,3847
417749,1958,2023-05-30,4295
417750,1119,2024-02-20,893
417751,956,2023-09-16,3484
417752,861,2024-11-21,760
417753,11539,2024-09-09,3755
417754,8621,2025-04-18,984
417755,11109,2023-09-10,2430
417756,9312,2023-04-07,2718
417757,1328,2024-11-20,3373
417758,6165,2023-11-15,2582
417759,6606,2023-06-23,1446
417760,7438,2023-05-08,3490
417761,9010,2024-08-06,1082
417762,3061,2024-08-08,1630
417763,122,2025-06-08,3480
417764,8642,2025-01-20,1085
417765,2067,2023-01-20,1044
417766,4787,2024-07-21,2531
417767,10779,2025-05-29,1118
417768,5007,2023-04-16,1832
417769,9411,2024-01-17,849
417770,8187,2025-04-16,3076
417771,1674,2024-12-14,2420
417772,7698,2024-12-14,3624
417773,835,2024-05-11,3911
417774,1772,2024-07-15,1049
417775,4073,2024-09-11,51
417776,6472,2024-04-07,1438
417777,8812,2025-02-01,4569
417778,10779,2023-06-10,3181
417779,7862,2023-01-17,2202
417780,762,2024-04-16,4064
417781,11445,2024-02-05,3132
417782,8647,2025-05-04,3916
417783,2733,2023-06-30,4607
417784,10345,2024-10-22,4959
417785,3978,2023-12-15,1476
417786,2562,2023-11-21,4870
417787,10902,2023-04-24,91
417788,642,2024-02-13,3865
417789,9321,2023-10-31,4253
417790,9756,2023-08-15,2567
417791,307,2024-12-04,1844
417792,3046,2024-02-07,3629
417793,8557,2023-06-02,232
417794,4504,2025-01-15,284
417795,5618,2023-07-08,4896
417796,8457,2023-07-03,3597
417797,1674,2024-03-10,3766
417798,5994,2024-09-21,79
417799,4007,2025-06-15,1288
417800,11303,2024-07-20,4295
417801,11089,2024-01-22,4184
417802,3384,2023-09-09,1672
417803,10615,2023-11-08,3959
417804,6542,2023-02-21,4888
417805,6857,2023-11-18,3367
417806,3473,2024-11-18,1426
417807,3337,2024-01-23,3685
417808,10673,2024-05-06,4673
417809,9072,2023-04-25,3656
417810,31,2025-03-20,862
417811,11620,2024-08-27,735
417812,11046,2025-01-04,3272
417813,4105,2025-04-16,2347
417814,853,2024-08-08,1992
417815,8407,2023-08-21,400
417816,8037,2024-01-26,2374
417817,244,2025-02-13,2115
417818,3100,2024-03-17,3166
417819,9224,2024-09-04,2905
417820,3068,2025-06-05,659
417821,11637,2023-08-27,2128
417822,7933,2024-08-27,4390
417823,8640,2024-02-10,4139
417824,5565,2025-04-24,4821
417825,6770,2024-05-28,270
417826,4860,2025-03-23,1691
417827,8833,2025-05-28,553
417828,4201,2023-04-19,780
417829,4555,2024-04-04,2556
417830,5279,2024-09-03,4796
417831,4378,2024-01-08,454
417832,7211,2024-03-02,3922
417833,11354,2023-11-16,2608
417834,8373,2023-12-28,1020
417835,4789,2023-01-19,2191
417836,5146,2023-02-10,833
417837,11614,2023-08-14,1862
417838,8824,2024-09-01,3797
417839,10124,2023-02-27,2393
417840,10873,2024-07-14,2259
417841,5259,2024-03-25,4694
417842,1961,2024-02-03,3581
417843,7693,2023-01-19,2899
417844,176,2023-09-05,2731
417845,10731,2024-12-06,2001
417846,3515,2025-02-04,2875
417847,11424,2023-09-18,1880
417848,608,2024-06-02,4337
417849,3579,2024-03-03,2409
417850,1808,2024-10-29,2599
417851,10058,2023-06-08,4560
417852,11724,2023-08-12,2740
417853,5133,2024-07-12,1482
417854,7168,2023-07-28,3352
417855,320,2024-05-18,962
417856,4075,2024-04-16,1764
417857,2684,2025-04-11,3558
417858,201,2024-10-22,1727
417859,11002,2023-04-12,4089
417860,1086,2024-04-24,1291
417861,1255,2023-07-11,4259
417862,3997,2025-03-11,1023
417863,9505,2023-01-11,3538
417864,3839,2024-04-26,4859
417865,6914,2024-12-30,3292
417866,1238,2024-04-22,1464
417867,1919,2023-11-17,513
417868,494,2023-05-02,4472
417869,4832,2023-06-03,836
417870,1825,2024-04-04,3721
417871,4247,2024-08-17,4641
417872,8376,2023-09-13,3848
417873,2532,2024-01-09,1218
417874,5096,2023-08-22,4588
417875,5751,2024-04-02,1540
417876,10221,2023-01-16,1761
417877,569,2024-06-13,1165
417878,5327,2023-08-26,4175
417879,2565,2023-02-24,1083
417880,3563,2024-06-12,2700
417881,8649,2023-03-14,3418
417882,112,2025-05-08,1297
417883,3266,2025-03-02,904
417884,5529,2024-08-04,2157
417885,3749,2023-02-20,4903
417886,1673,2024-09-25,2154
417887,9277,2024-02-26,4437
417888,10973,2025-01-25,1842
417889,5708,2024-05-14,4946
417890,1168,2023-06-29,1457
417891,4057,2023-12-26,4473
417892,5834,2023-06-10,4694
417893,3181,2023-03-15,1103
417894,5944,2024-03-07,3751
417895,568,2024-04-18,1331
417896,1132,2024-08-14,4120
417897,161,2023-09-25,4949
417898,5534,2023-09-16,235
417899,4308,2023-04-28,240
417900,11212,2024-08-29,2596
417901,4367,2023-05-21,2164
417902,6826,2024-11-12,1269
417903,2210,2025-04-15,1703
417904,6646,2024-09-16,2917
417905,9947,2025-05-05,2377
417906,8326,2023-03-08,3910
417907,1769,2023-05-13,1761
417908,10700,2025-05-20,267
417909,6341,2025-05-23,507
417910,4496,2023-01-15,3146
417911,9824,2024-02-25,4549
417912,5673,2024-10-30,468
417913,718,2023-06-04,3167
417914,716,2024-02-12,3452
417915,3149,2025-02-18,4086
417916,10606,2023-09-06,3302
417917,1742,2024-01-27,4852
417918,7823,2024-04-12,2574
417919,8195,2023-10-07,4986
417920,2334,2023-05-28,4403
417921,6641,2023-10-23,4027
417922,9317,2023-02-27,2792
417923,7012,2023-05-13,4960
417924,421,2025-04-12,1900
417925,6744,2024-04-14,4824
417926,11594,2024-08-10,3510
417927,4964,2023-07-06,3498
417928,6936,2023-07-06,2336
417929,6743,2024-11-26,2081
417930,4949,2023-03-16,2409
417931,6939,2023-09-01,2553
417932,10470,2024-02-20,2153
417933,7645,2023-08-31,2419
417934,7771,2023-10-17,229
417935,1885,2025-01-15,4051
417936,3038,2023-05-29,4805
417937,7522,2023-09-25,2237
417938,2249,2025-05-12,2600
417939,551,2024-08-16,3833
417940,809,2025-03-20,2737
417941,8924,2023-03-04,1372
417942,3024,2023-06-08,856
417943,1531,2023-07-13,1952
417944,2697,2024-07-16,4438
417945,5321,2024-11-04,4862
417946,709,2023-10-23,3236
417947,5043,2023-07-26,1123
417948,292,2024-11-21,1610
417949,3413,2023-04-21,4362
417950,8760,2024-09-26,3171
417951,6884,2024-03-03,3977
417952,2214,2024-12-12,1167
417953,9562,2023-06-10,2436
417954,6173,2024-08-30,4220
417955,3655,2025-05-24,4862
417956,9097,2023-07-27,2345
417957,10619,2024-09-14,1003
417958,816,2025-03-29,4159
417959,7235,2023-05-29,923
417960,1885,2023-08-25,4867
417961,8965,2025-04-13,2658
417962,1702,2023-11-22,2241
417963,9423,2025-01-29,3728
417964,784,2024-12-17,4288
417965,9360,2025-05-09,4837
417966,11588,2024-07-10,2839
417967,310,2023-04-18,967
417968,9954,2025-05-09,4747
417969,1847,2025-06-02,1550
417970,2664,2025-02-23,3221
417971,6782,2024-01-28,3615
417972,1598,2025-02-23,3412
417973,1758,2023-04-20,4749
417974,3485,2023-11-15,1520
417975,7242,2025-06-13,2616
417976,6605,2024-11-01,4676
417977,11265,2024-08-26,376
417978,8545,2024-07-12,76
417979,3566,2023-06-19,2372
417980,11646,2023-01-27,2888
417981,7426,2024-05-22,1324
417982,903,2023-12-18,3927
417983,10590,2025-04-11,4006
417984,10266,2024-06-18,537
417985,4037,2023-02-28,2793
417986,325,2025-01-28,1990
417987,2720,2023-11-27,1937
417988,5024,2024-01-07,3298
417989,2805,2023-11-18,370
417990,3185,2024-07-07,477
417991,10706,2025-03-26,4617
417992,5158,2023-04-13,727
417993,10459,2024-01-24,3876
417994,11745,2024-12-09,1683
417995,3119,2025-03-19,1315
417996,11527,2023-03-06,2053
417997,2154,2024-06-04,4902
417998,4321,2024-08-17,2133
417999,3177,2025-02-06,3157
418000,11288,2023-07-29,4452
418001,5704,2024-08-22,2600
418002,2087,2025-03-25,2449
418003,1825,2024-10-09,4427
418004,3295,2024-07-20,954
418005,4424,2023-08-07,4310
418006,4121,2024-05-14,2304
418007,63,2024-08-27,3490
418008,738,2023-04-12,4751
418009,11873,2024-02-01,3423
418010,3267,2025-03-27,1052
418011,9210,2025-05-01,2007
418012,6491,2023-10-22,3766
418013,4235,2025-01-29,3413
418014,2894,2023-05-07,4441
418015,2722,2024-07-26,3638
418016,1701,2025-04-12,4913
418017,9793,2025-05-28,2599
418018,408,2024-10-26,1047
418019,952,2024-02-01,917
418020,5388,2024-03-05,945
418021,4021,2023-10-09,1750
418022,2264,2023-12-12,4250
418023,8862,2023-02-28,1743
418024,2367,2023-08-18,1296
418025,6089,2025-01-15,252
418026,6829,2023-12-16,1551
418027,2629,2023-03-05,615
418028,8402,2024-11-02,4716
418029,10992,2023-06-24,4376
418030,1966,2023-03-12,788
418031,5937,2024-03-15,4083
418032,7077,2025-05-14,3505
418033,8212,2023-08-18,554
418034,9582,2025-04-11,1193
418035,5333,2024-05-19,3695
418036,2476,2024-04-26,1099
418037,6541,2023-07-09,1911
418038,11089,2025-01-09,1186
418039,1748,2024-08-27,2735
418040,3758,2025-02-20,4193
418041,702,2025-01-12,4640
418042,9900,2024-12-29,1430
418043,80,2023-09-27,1963
418044,3457,2024-05-31,1144
418045,5037,2024-05-26,3144
418046,9671,2024-07-01,4951
418047,7524,2025-06-09,2542
418048,2020,2023-07-27,4873
418049,6634,2023-11-14,1910
418050,9767,2025-03-29,3770
418051,7704,2023-04-13,3933
418052,502,2023-02-03,1839
418053,1180,2023-03-28,4842
418054,4927,2023-01-11,2274
418055,1057,2024-01-15,499
418056,3933,2025-05-20,4463
418057,1939,2023-07-07,2626
418058,1984,2023-03-31,3253
418059,5027,2023-02-18,2563
418060,8193,2024-08-23,3547
418061,1996,2024-06-16,4815
418062,3358,2023-10-13,4741
418063,9032,2025-03-27,720
418064,9087,2023-10-18,3013
418065,3714,2024-01-14,1193
418066,4046,2024-01-22,393
418067,5813,2025-03-25,4026
418068,4090,2024-02-01,927
418069,1074,2024-06-03,777
418070,9278,2024-12-07,1056
418071,278,2023-11-05,3751
418072,6328,2024-10-02,2065
418073,10906,2024-01-06,4382
418074,8209,2023-10-26,1441
418075,10828,2024-03-06,719
418076,8196,2025-01-10,3762
418077,10880,2024-04-30,3102
418078,2195,2025-01-08,2258
418079,6263,2024-05-18,2308
418080,11389,2025-03-14,3404
418081,7957,2024-12-01,2285
418082,10356,2023-02-05,4539
418083,5089,2024-09-30,3268
418084,5138,2024-10-17,4217
418085,11248,2024-01-24,2260
418086,7716,2023-12-05,4275
418087,394,2023-02-11,1364
418088,6271,2025-05-21,2737
418089,9785,2024-12-19,3613
418090,11510,2024-06-30,2447
418091,9601,2023-02-20,740
418092,589,2023-02-18,3092
418093,5978,2024-06-18,1084
418094,10615,2023-08-29,4368
418095,5967,2025-04-29,893
418096,7113,2023-08-10,4467
418097,5257,2023-05-19,3317
418098,11683,2023-04-03,4775
418099,3365,2024-05-05,371
418100,10456,2023-12-18,3542
418101,11238,2024-02-07,672
418102,9297,2023-12-20,263
418103,546,2024-06-20,741
418104,1783,2023-12-20,2463
418105,2250,2024-06-01,2701
418106,3248,2024-09-01,77
418107,10423,2024-02-17,2675
418108,10425,2025-05-09,3208
418109,5342,2024-09-18,532
418110,5269,2024-01-20,4138
418111,1524,2024-10-17,3257
418112,9214,2023-11-21,147
418113,10592,2023-11-15,737
418114,4541,2024-08-05,1510
418115,8608,2024-04-16,3335
418116,1433,2023-01-04,2256
418117,6454,2023-10-18,941
418118,6165,2023-09-01,2921
418119,2164,2024-09-13,2394
418120,596,2023-11-18,2818
418121,4424,2023-10-04,3826
418122,2959,2023-02-21,4318
418123,1346,2024-10-03,302
418124,10385,2023-06-17,1998
418125,9583,2024-04-27,2660
418126,2922,2024-01-26,3034
